Reporting Period End Date,IDRSSD,FDIC Certificate Number,OCC Charter Number,OTS Docket Number,Primary ABA Routing Number,Financial Institution Name,Financial Institution Address,Financial Institution City,Financial Institution State,Financial Institution Zip Code,Financial Institution Filing Type,RCON2170
30/09/2020,218878,27723,0,175,271173452,"SECURITY BANK, S.B.",510 EAST MONROE STREET ,SPRINGFIELD,IL,62701,41,183227
30/09/2020,219044,14914,0,0,75908276,COLLINS STATE BANK,20741 COUNTY ROAD JJ ,COLLINS,WI,54207,51,112989
30/09/2020,219651,2241,0,0,112201797,CNB BANK,202 W. STEVENS ,CARLSBAD,NM,88220,51,483405
30/09/2020,219679,29774,704069,4069,283972078,CARROLLTON FEDERAL BANK,2539 HIGHWAY 227 ,CARROLLTON,KY,41008,51,33950
30/09/2020,220059,5280,10865,0,91900216,"WNB FINANCIAL, NATIONAL ASSOCIATION",204 MAIN STREET ,WINONA,MN,55987,51,495637
30/09/2020,220527,5956,0,12325,53104869,PEOPLES BANK,518 WEST C STREET ,NEWTON,NC,28658,41,1457524
30/09/2020,220844,12857,0,0,73912837,DENVER SAVINGS BANK,121 SOUTH STATE STREET ,DENVER,IA,50622,51,186689
30/09/2020,220974,29782,0,4081,264171270,FIRST FEDERAL BANK,611 EAST COLLEGE STREET ,DICKSON,TN,37055,51,795920
30/09/2020,221775,31823,707506,7506,267087769,"INTERAMERICAN BANK, A FEDERAL SAVINGS BANK",9190 CORAL WAY ,MIAMI,FL,33165,51,229607
30/09/2020,222156,1609,0,0,91911548,FIRST STATE BANK OF WYOMING,26741 FELTON AVENUE ,WYOMING,MN,55092,51,210044
30/09/2020,222446,13240,0,0,75905033,DENMARK STATE BANK,103 EAST MAIN STREET ,DENMARK,WI,54208,41,629038
30/09/2020,222558,352,0,0,92105104,"BANK OF BAKER, THE",116 S. MAIN ST. ,BAKER,MT,59313,51,169143
30/09/2020,222754,19742,0,0,104001497,"FIRST WESTROADS BANK, INC.",15750 WEST DODGE ROAD ,OMAHA,NE,68118,41,341114
30/09/2020,223322,22918,0,11070,51404464,"FIRST BANK AND TRUST COMPANY, THE",359 WEST MAIN STREET ,LEBANON,VA,24266,41,2239406
30/09/2020,223452,15415,0,0,81514829,PEOPLES BANK OF WYACONDA,310 SOUTH JOHNSON ,KAHOKA,MO,63445,51,103943
30/09/2020,223751,15362,0,0,92905207,BELT VALLEY BANK,111 CASTNER STREET ,BELT,MT,59412,51,69536
30/09/2020,223845,14772,0,0,73912756,DANVILLE STATE SAVINGS BANK,102 SOUTH WALNUT ,NEW LONDON,IA,52645,51,162500
30/09/2020,224552,15426,0,0,101104685,ALMENA STATE BANK,500 MAIN STREET ,ALMENA,KS,67622,41,65733
30/09/2020,224954,9035,0,0,91510428,HEADWATERS STATE BANK,4175 COUNTY ROAD B ,LAND O'LAKES,WI,54540,51,75801
30/09/2020,225054,16410,0,0,101112046,ANDOVER STATE BANK,511 N. ANDOVER ROAD ,ANDOVER,KS,67002,51,132002
30/09/2020,225157,8867,0,0,91209933,ULTIMA BANK MINNESOTA,9 WEST MINNESOTA AVENUE ,WINGER,MN,56592,51,200705
30/09/2020,225559,23123,0,0,84003159,BANK OF BARTLETT,6281 STAGE ROAD ,BARTLETT,TN,38134,51,427599
30/09/2020,225942,18463,0,0,73912808,HERITAGE BANK,695 MARION BOULEVARD ,MARION,IA,523020266,51,38735
30/09/2020,226949,10816,0,0,81213269,GRAND RIVERS COMMUNITY BANK,260 SOUTH MAIN STREET ,GRAND CHAIN,IL,62941,41,25591
30/09/2020,227151,1869,0,0,101100993,UNION STATE BANK,127 SOUTH SUMMIT STREET ,ARKANSAS CITY,KS,67005,51,537285
30/09/2020,227357,3113,13678,0,113117194,"BRENHAM NATIONAL BANK, THE",2211 S DAY ,BRENHAM,TX,77833,51,442875
30/09/2020,227656,9189,0,0,84303338,BRIGHTON BANK,7663 HIGHWAY 51 SOUTH ,BRIGHTON,TN,38011,41,46505
30/09/2020,227777,29835,704167,4167,211371324,MILFORD FEDERAL BANK,246 MAIN STREET ,MILFORD,MA,1757,51,438362
30/09/2020,228000,19836,0,0,211274492,FRANKLIN SAVINGS BANK,197 MAIN STREET ,FARMINGTON,ME,4938,51,481097
30/09/2020,228055,9122,0,0,91310424,FARMERS SECURITY BANK,710 MAIN AVENUE ,WASHBURN,ND,58577,51,61236
30/09/2020,228158,19212,0,0,81501227,FIRST MIDWEST BANK OF POPLAR BLUFF,704 NORTH WESTWOOD BOULEVARD ,POPLAR BLUFF,MO,63901,51,480716
30/09/2020,228279,29839,0,0,274970995,CROSSROADS BANK,1205 NORTH CASS STREET ,WABASH,IN,46992,51,468172
30/09/2020,228345,9529,0,0,75907552,STATE BANK OF NEWBURG,300 CONGRESS DRIVE HWY 33E ,NEWBURG,WI,53060,51,206459
30/09/2020,229070,31406,706896,6896,321170596,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION OF SAN RAFAEL,1030 THIRD STREET ,SAN RAFAEL,CA,94901,51,222382
30/09/2020,229173,28288,701305,1305,211273749,"AUBURN SAVINGS BANK, FSB",256 COURT STREET ,AUBURN,ME,4210,51,89079
30/09/2020,229342,15651,0,0,73921831,STATE BANK & TRUST CO.,1025 6TH STREET ,NEVADA,IA,50201,41,185310
30/09/2020,229454,11181,0,0,111917590,FIRST STATE BANK OF BROWNSBORO,14225 STATE HIGHWAY 31 E ,BROWNSBORO,TX,75756,51,117172
30/09/2020,229801,9396,15790,0,21201383,VALLEY NATIONAL BANK,615 MAIN AVENUE ,PASSAIC,NJ,7055,41,40734832
30/09/2020,229913,21843,0,0,26008905,MIZUHO BANK (USA),1271 AVENUE OF THE AMERICAS ,NEW YORK,NY,10020,31,
30/09/2020,230423,14355,18783,0,41205246,"FIRST CITIZENS NATIONAL BANK OF UPPER SANDUSKY, THE",100 N SANDUSKY AVE ,UPPER SANDUSKY,OH,43351,51,308002
30/09/2020,230610,18858,0,0,44201030,"HOCKING VALLEY BANK, THE",7 WEST STIMSON ,ATHENS,OH,45701,51,309124
30/09/2020,230759,25679,0,0,114911580,INTERNATIONAL BANK OF COMMERCE,1600 FM 802 ,BROWNSVILLE,TX,78521,41,1284676
30/09/2020,231279,30220,23158,0,281970881,CHESTER NATIONAL BANK,1112 STATE STREET ,CHESTER,IL,62233,51,67446
30/09/2020,232847,1781,0,0,71115801,FIRST STATE BANK SHANNON-POLO,1 SOUTH LINN STREET ,SHANNON,IL,61078,51,186653
30/09/2020,232856,19559,0,0,111902424,TEXAS BANK,400 FISK STREET ,BROWNWOOD,TX,768012930,51,586347
30/09/2020,233031,12368,0,9709,62005690,REGIONS BANK,1900 FIFTH AVENUE NORTH ,BIRMINGHAM,AL,35203,31,
30/09/2020,233246,14904,0,0,73907897,FIRST COMMUNITY BANK,119 SOUTH FULTON STREET ,NEWELL,IA,50568,51,98040
30/09/2020,233358,14779,14273,0,111901580,CITIZENS NATIONAL BANK AT BROWNWOOD,1 CARNEGIE ,BROWNWOOD,TX,76801,51,238013
30/09/2020,233442,11317,0,0,81213780,"IUKA STATE BANK, THE",205 WEST MAIN ,SALEM,IL,62881,51,112427
30/09/2020,233527,35274,23903,16654,51402372,"BLUE RIDGE BANK, NATIONAL ASSOCIATION",1 EAST MARKET STREET ,MARTINSVILLE,VA,24112,51,1516200
30/09/2020,233554,9123,0,0,91307149,WESTERN STATE BANK,110 4TH ST. SE ,DEVILS LAKE,ND,58301,51,1445643
30/09/2020,234355,4702,4284,0,101101293,CENTRAL NATIONAL BANK,802 NORTH WASHINGTON ,JUNCTION CITY,KS,66441,41,1098294
30/09/2020,234506,7018,1398,0,21307054,"NATIONAL BANK OF COXSACKIE, THE",3-7 REED STREET ,COXSACKIE,NY,12051,41,408758
30/09/2020,234739,10307,0,10396,61303348,FIRST VOLUNTEER BANK,728 BROAD STREET ,CHATTANOOGA,TN,37402,51,1171473
30/09/2020,234841,8506,0,0,73909015,NEW ALBIN SAVINGS BANK,118 MAIN NORTH EAST ,NEW ALBIN,IA,521600008,51,274831
30/09/2020,235174,28302,701330,1330,271071062,MUTUAL FEDERAL BANK,2212 WEST CERMAK ROAD ,CHICAGO,IL,60608,51,98159
30/09/2020,235231,6088,0,11182,64104052,UNION BANK,311 MAIN STREET NORTH ,JAMESTOWN,TN,38556,51,212590
30/09/2020,235316,16193,0,0,44207872,ROCKHOLD BANK,101 MAIN STREET ,BAINBRIDGE,OH,45612,51,45894
30/09/2020,235446,11702,0,0,71104692,SHELBY COUNTY STATE BANK,130 SOUTH MORGAN ,SHELBYVILLE,IL,62565,51,270231
30/09/2020,235530,3701,5815,0,71914358,"RESOURCE BANK, NATIONAL ASSOCIATION",555 BETHANY ROAD ,DEKALB,IL,60115,51,624607
30/09/2020,235558,18724,0,0,104106761,CITIZENS STATE BANK,209 3RD STREET ,CARLETON,NE,68326,51,25549
30/09/2020,235950,15237,0,0,101111458,JOHNSON STATE BANK,106 NORTH MAIN STREET ,JOHNSON,KS,67855,51,87963
30/09/2020,236153,10248,0,0,91305031,FIRST INTERNATIONAL BANK AND TRUST,100 NORTH MAIN STREET ,WATFORD CITY,ND,58854,41,4105872
30/09/2020,236256,9385,16976,0,101908014,BANK OF BROOKFIELD-PURDIN NATIONAL ASSOCIATION,939 PARK CIRCLE DRIVE ,BROOKFIELD,MO,64628,51,91366
30/09/2020,236603,7025,1323,0,21307096,"DELAWARE NATIONAL BANK OF DELHI, THE",124 MAIN STREET ,DELHI,NY,13753,51,336613
30/09/2020,236706,11035,0,0,21205237,PEAPACK-GLADSTONE BANK,"500 HILLS DRIVE, SUITE 300 ",BEDMINSTER,NJ,7921,41,5952239
30/09/2020,236957,1090,0,0,91101138,UPPER PENINSULA STATE BANK,430 NORTH LINCOLN ROAD ,ESCANABA,MI,49829,41,243987
30/09/2020,237066,22957,24185,0,112304678,WEST TEXAS NATIONAL BANK,"#6 DESTA DRIVE, SUITE 2400 ",MIDLAND,TX,79705,41,1358689
30/09/2020,237619,20741,0,4949,221371372,PIONEER BANK,652 ALBANY SHAKER ROAD ,ALBANY,NY,12211,41,1627418
30/09/2020,237954,4241,11913,0,103111744,"IDABEL NATIONAL BANK, THE",1201 SOUTHEAST WASHINGTON ,IDABEL,OK,74745,51,151072
30/09/2020,238139,3702,0,0,71910776,FIRST BANK OF MANHATTAN,230 SOUTH STATE ,MANHATTAN,IL,60442,51,212893
30/09/2020,238250,13196,0,0,91301899,PEOPLES STATE BANK,110 MAIN STREET ,WESTHOPE,ND,58793,51,67724
30/09/2020,238737,26442,20157,17512,66012333,"TERRABANK, NATIONAL ASSOCIATION",3191 CORAL WAY ,MIAMI,FL,33145,51,504004
30/09/2020,239556,14276,0,0,91109994,"FIRST BANK, UPPER MICHIGAN",1400 DELTA AVENUE ,GLADSTONE,MI,49837,51,528163
30/09/2020,239613,7472,0,0,31303132,FNCB BANK,100 SOUTH BLAKELY STREET ,DUNMORE,PA,18512,51,1438608
30/09/2020,239659,3121,0,0,111907788,FIRST BANK,300 EAST 3RD STREET ,BURKBURNETT,TX,76354,51,544197
30/09/2020,239752,16859,14637,0,104100945,FIRST NATIONAL BANK OF CHADRON,2ND & MAIN STREET ,CHADRON,NE,69337,51,137849
30/09/2020,240954,23430,17001,0,111909281,FIRST NATIONAL BANK OF BURLESON,899 NORTHEAST ALSBURY ,BURLESON,TX,76028,51,223295
30/09/2020,241009,7031,6487,0,21307164,"FIRST NATIONAL BANK OF DRYDEN, THE",7 WEST MAIN STREET ,DRYDEN,NY,13053,51,201670
30/09/2020,241157,4029,12591,0,103101026,"VISION BANK, NATIONAL ASSOCIATION",101 EAST MAIN STREET ,ADA,OK,74820,41,829825
30/09/2020,241559,15010,0,0,104913284,COLUMBUS BANK AND TRUST COMPANY,2501 13TH STREET ,COLUMBUS,NE,68601,51,164514
30/09/2020,241607,17748,0,15348,211274573,GORHAM SAVINGS BANK,64 MAIN STREET ,GORHAM,ME,4038,51,1397038
30/09/2020,242257,15264,0,0,81508466,PEOPLES SAVINGS BANK OF RHINELAND,101 BLUFF STREET ,RHINELAND,MO,65069,51,329890
30/09/2020,242444,18922,15738,0,75001199,TRI CITY NATIONAL BANK,6400 SOUTH 27TH STREET ,OAK CREEK,WI,53154,41,1732457
30/09/2020,242949,4482,0,0,73902096,FNNB BANK,100 NORTH 2ND AVENUE WEST ,NEWTON,IA,50208,51,93774
30/09/2020,242958,1092,0,0,91102894,BAYBANK,104 S. 10TH STREET ,GLADSTONE,MI,49837,51,117220
30/09/2020,242976,32527,0,0,252071159,BAYVANGUARD BANK,7114 NORTH POINT ROAD ,SPARROWS POINT,MD,21219,41,415447
30/09/2020,243375,22653,0,0,124302529,GREEN DOT BANK,1675 NORTH 200 WEST ,PROVO,UT,84604,51,2794627
30/09/2020,243414,6528,2302,0,41204726,"FIRST NATIONAL BANK OF BELLEVUE, THE",120 NORTH STREET ,BELLEVUE,OH,44811,51,284916
30/09/2020,243955,2331,0,0,103103516,PEOPLES BANK & TRUST COMPANY,517 WASHINGTON STREET ,RYAN,OK,73565,51,82381
30/09/2020,244037,2828,0,10482,62102221,FRIEND BANK,220 EAST LAWRENCE HARRIS HIGHWAY ,SLOCOMB,AL,36375,51,160497
30/09/2020,244149,13303,0,0,82902139,BANK OF ENGLAND,123 SOUTH MAIN STREET ,ENGLAND,AR,72046,41,585985
30/09/2020,244158,5394,0,0,104902363,WAYPOINT BANK,747 MERIDIAN AVENUE ,COZAD,NE,69130,51,306675
30/09/2020,244251,15444,0,0,91300515,AMERICAN STATE BANK & TRUST COMPANY OF WILLISTON,223 MAIN STREET ,WILLISTON,ND,58801,51,620863
30/09/2020,245016,25093,0,11840,26007362,HABIB AMERICAN BANK,99 MADISON AVENUE ,NEW YORK,NY,10016,31,
30/09/2020,245276,31469,0,7034,221571415,ORIENTAL BANK,"254 MUNOZ RIVERA AVENUE, 15TH FLOOR ",SAN JUAN,PR,918,41,9976286
30/09/2020,245351,4031,0,0,103100959,FRAZER BANK,110 EAST BROADWAY ,ALTUS,OK,73521,51,283623
30/09/2020,245557,5058,9087,0,91101879,"SUPERIOR NATIONAL BANK AND TRUST COMPANY OF HANCOCK, THE",235 QUINCY STREET ,HANCOCK,MI,49930,51,655234
30/09/2020,246022,26912,0,0,53201872,"BANK OF SOUTH CAROLINA, THE",256 MEETING STREET ,CHARLESTON,SC,29401,41,528848
30/09/2020,246134,2829,0,12485,62202477,FIRST SOUTHERN STATE BANK,80 BANK STREET ,STEVENSON,AL,35772,41,610865
30/09/2020,246237,11311,0,0,71109189,STATE BANK OF CERRO GORDO,101 SOUTH MADISON STREET ,CERRO GORDO,IL,61818,51,39383
30/09/2020,246451,8572,0,0,81507166,CITIZENS BANK OF ROGERSVILLE,1001 WEST CENTER STREET ,ROGERSVILLE,MO,65742,51,97567
30/09/2020,246657,1874,0,0,101001047,BANK OF LABOR,756 MINNESOTA AVENUE ,KANSAS CITY,KS,66101,41,781194
30/09/2020,246947,3837,7015,0,81905069,"FIRST NATIONAL BANK OF SPARTA, THE",BROADWAY AND MARKET STREET ,SPARTA,IL,62286,51,90684
30/09/2020,246956,9465,0,0,103101275,ALVA STATE BANK & TRUST COMPANY,518 COLLEGE AVENUE ,ALVA,OK,73717,51,415946
30/09/2020,247140,22334,0,0,75912275,ONE COMMUNITY BANK,733 NORTH MAIN STREET ,OREGON,WI,53575,51,1309417
30/09/2020,247355,15809,0,0,114921949,SECURITY STATE BANK & TRUST,201 WEST MAIN STREET ,FREDERICKSBURG,TX,786243709,51,1337007
30/09/2020,247476,28314,0,1350,253171197,"ROANOKE RAPIDS SAVINGS BANK, SSB",325 BECKER DRIVE ,ROANOKE RAPIDS,NC,27870,51,74635
30/09/2020,247551,3017,0,0,102102000,HIGH PLAINS BANK,329 MAIN AVENUE ,FLAGLER,CO,80815,51,247643
30/09/2020,247908,13063,0,8510,211274502,KENNEBUNK SAVINGS BANK,104 MAIN ST ,KENNEBUNK,ME,4043,51,1548581
30/09/2020,248240,19506,0,0,71108559,BANK OF SPRINGFIELD,2600 STEVENSON DRIVE ,SPRINGFIELD,IL,62703,41,1246518
30/09/2020,248352,1983,0,0,104103829,WESTERN NEBRASKA BANK,301 CENTER AVENUE ,CURTIS,NE,69025,41,138994
30/09/2020,248455,14801,0,0,91310770,FIRST STATE BANK & TRUST,22 EAST 4TH STREET ,WILLISTON,ND,58801,51,470437
30/09/2020,248633,23376,0,13698,62203230,FIRST JACKSON BANK,43243 U.S. HIGHWAY 72 ,STEVENSON,AL,35772,51,339035
30/09/2020,248745,10380,0,0,75906346,OOSTBURG STATE BANK,905 CENTER AVENUE ,OOSTBURG,WI,53070,51,292363
30/09/2020,249416,7631,0,0,31303093,UNB BANK,1 NORTH OAK STREET ,MOUNT CARMEL,PA,17851,51,156393
30/09/2020,249612,16068,0,0,226070584,APPLE BANK FOR SAVINGS,122 EAST 42ND STREET ,NEW YORK,NY,10168,41,16332133
30/09/2020,249658,3019,0,0,107000929,ROCKY MOUNTAIN BANK AND TRUST,101 EAST MAIN STREET ,FLORENCE,CO,81226,51,87293
30/09/2020,250430,21050,0,0,62202257,"FIRST STATE BANK OF THE SOUTH, INC.",5856 HIGHWAY 278 ,SULLIGENT,AL,35586,51,115351
30/09/2020,250476,29399,703395,3395,271070924,GN BANK,4619 SOUTH MARTIN LUTHER KING DRIVE ,CHICAGO,IL,60653,51,104916
30/09/2020,250850,25750,0,0,103103215,COMMUNITY BANK,1729 COLLEGE BOULEVARD ,ALVA,OK,73717,51,113393
30/09/2020,251352,4033,12152,0,103101291,"BANCCENTRAL, NATIONAL ASSOCIATION",604 FLYNN STREET ,ALVA,OK,73717,41,507838
30/09/2020,251558,5062,3806,0,91101730,"FIRST NATIONAL BANK & TRUST CO. OF IRON MOUNTAIN, THE",233 SOUTH STEPHENSON AVENUE ,IRON MOUNTAIN,MI,49801,51,398763
30/09/2020,251745,3863,13637,0,84101417,FIRST NATIONAL BANK OF EASTERN ARKANSAS,101 NORTH WASHINGTON STREET ,FORREST CITY,AR,72335,51,490223
30/09/2020,251857,8642,0,0,91302597,"SECURITY STATE BANK, WISHEK, NORTH DAKOTA",102 CENTENNIAL STREET ,WISHEK,ND,58495,41,92504
30/09/2020,251978,32459,708286,8286,311193059,HOMELAND FEDERAL SAVINGS BANK,7840 U.S. HIGHWAY 165 ,COLUMBIA,LA,71418,51,381315
30/09/2020,252041,14410,0,0,73911061,CITY STATE BANK,801 MAIN STREET ,NORWALK,IA,50211,51,537703
30/09/2020,252452,10628,0,0,101911962,PREFERRED BANK,205 MAIN STREET ,ROTHVILLE,MO,64676,51,127919
30/09/2020,252658,12426,0,0,101001005,COMMUNITY FIRST BANK,650 KANSAS AVENUE ,KANSAS CITY,KS,66105,51,230723
30/09/2020,253356,3210,8899,0,113100091,MOODY NATIONAL BANK,2302 POSTOFFICE STREET ,GALVESTON,TX,77550,41,1420322
30/09/2020,253468,18983,0,0,121133416,RIVER CITY BANK,2485 NATOMAS PARK DRIVE ,SACRAMENTO,CA,95833,41,3147300
30/09/2020,253646,8094,0,0,73921530,NSB BANK,2650 4TH STREET SOUTHWEST ,MASON CITY,IA,50401,41,237095
30/09/2020,253730,9615,0,15506,62104290,SWEET WATER STATE BANK,31385 AL HWY 10 ,SWEET WATER,AL,36782,51,105035
30/09/2020,253776,30241,0,5029,271173339,FIRST SAVANNA SAVINGS BANK,301 MAIN ST ,SAVANNA,IL,610740000,41,11624
30/09/2020,254317,13397,0,0,21311383,BANK OF UTICA,222 GENESEE STREET ,UTICA,NY,13502,51,1297520
30/09/2020,254504,12959,0,0,22307820,CATTARAUGUS COUNTY BANK,120 MAIN STREET ,LITTLE VALLEY,NY,14755,51,292251
30/09/2020,254849,20179,0,16107,72001079,FIRST INDEPENDENCE BANK,"7310 WOODWARD AVENUE, SUITE 101 ",DETROIT,MI,48202,51,290572
30/09/2020,255350,10928,0,0,91109253,"MINERS STATE BANK, THE",312 W. GENESEE ST. ,IRON RIVER,MI,49935,41,158447
30/09/2020,255547,18889,0,0,81923452,COMMUNITY BANK OF TRENTON,104 EAST BROADWAY ,TRENTON,IL,62293,41,96804
30/09/2020,255556,22717,0,0,103102274,CITIZENS BANK & TRUST COMPANY OF ARDMORE,1100 NORTH COMMERCE STREET ,ARDMORE,OK,73401,51,253851
30/09/2020,255574,28316,0,1355,265070532,FIDELITY BANK,"1001 JULIA STREET, SUITE 112A ",NEW ORLEANS,LA,70113,51,1010302
30/09/2020,255659,16980,0,0,107002448,BANK OF COLORADO,1609 EAST HARMONY ROAD ,FORT COLLINS,CO,80525,41,5327008
30/09/2020,255873,30248,0,5042,275971113,HOME SAVINGS BANK,3762 EAST WASHINGTON AVENUE ,MADISON,WI,53704,51,177833
30/09/2020,256049,19693,0,0,81216172,TEXICO STATE BANK,13766 EAST DIX TEXICO ROAD ,TEXICO,IL,62889,51,11297
30/09/2020,256058,24472,0,0,103102960,AMERICAN NATION BANK,1901 NORTH COMMERCE ,ARDMORE,OK,73401,51,505617
30/09/2020,256076,28315,0,1351,302170405,RIO GRANDE SAVINGS AND LOAN ASSOCIATION,901 FIRST AVENUE ,MONTE VISTA,CO,81144,51,122799
30/09/2020,256179,22514,0,0,124302464,UTAH INDEPENDENT BANK,55 SOUTH STATE STREET ,SALINA,UT,84654,51,120772
30/09/2020,256553,17437,0,0,91400172,DACOTAH BANK,308 SOUTH MAIN STREET ,ABERDEEN,SD,57401,41,3007774
30/09/2020,257233,2832,0,14230,62200961,FIRST BANK OF ALABAMA,120 EAST NORTH ST ,TALLADEGA,AL,35160,51,683757
30/09/2020,257345,5317,5658,0,75906469,PESHTIGO NATIONAL BANK,250 FRENCH STREET ,PESHTIGO,WI,54157,51,247176
30/09/2020,257578,31516,707101,7101,274970827,FIRST FEDERAL SAVINGS BANK,301 EAST 9TH STREET ,ROCHESTER,IN,46975,51,484256
30/09/2020,257653,13415,0,0,103105530,FARMERS AND MERCHANTS BANK,225 EAST RENFROW ,ARNETT,OK,73832,51,56165
30/09/2020,257756,23764,0,0,107003942,FMS BANK,520 SHERMAN STREET ,FORT MORGAN,CO,80701,51,238975
30/09/2020,258146,23244,0,0,81224944,NORTH ADAMS STATE BANK,114 NORTH WARSAW STREET ,URSA,IL,62376,51,43770
30/09/2020,258306,16101,0,7458,211170211,MILFORD BANK THE,33 BROAD STREET BOX 429,MILFORD,CT,6460,51,479080
30/09/2020,258379,32348,0,8170,253171537,"TAYLORSVILLE SAVINGS BANK, SSB",107 MAIN AVENUE DRIVE ,TAYLORSVILLE,NC,28681,51,117269
30/09/2020,258445,20250,0,0,71109406,MARINE BANK,3050 WEST WABASH AVENUE ,SPRINGFIELD,IL,62704,51,684159
30/09/2020,258539,11686,0,0,71112176,STATE BANK OF CHERRY,110 SOUTH MAIN STREET ,CHERRY,IL,61317,51,104319
30/09/2020,258771,32489,0,8324,325084426,HOMESTREET BANK,1314 SIXTH AVENUE ,SEATTLE,WA,98101,41,7360386
30/09/2020,258874,29426,703435,3435,291270717,"WORTHINGTON FEDERAL SAVINGS BANK, F.S.B.",418 11TH STREET ,WORTHINGTON,MN,56187,41,86210
30/09/2020,259059,5401,0,0,104900802,F&M BANK,1701 STONE STREET ,FALLS CITY,NE,68355,51,111388
30/09/2020,259330,17077,0,10112,62103592,FIRST US BANK,3291 US HIGHWAY 280 ,BIRMINGHAM,AL,35243,41,852610
30/09/2020,259442,9037,0,0,75908687,MOUND CITY BANK,25 EAST PINE STREET ,PLATTEVILLE,WI,53818,51,421450
30/09/2020,259956,13249,0,0,91110093,"STATE SAVINGS BANK OF MANISTIQUE, THE",101 SOUTH CEDAR STREET ,MANISTIQUE,MI,49854,51,142467
30/09/2020,260055,23091,0,0,102103407,ALPINE BANK,2200 GRAND AVENUE ,GLENWOOD SPRINGS,CO,81601,41,5130988
30/09/2020,260831,889,0,0,61204971,"BANK OF SOPERTON, THE",1202 SECOND STREET NORTH ,SOPERTON,GA,30457,51,108726
30/09/2020,260868,22327,0,16060,113106985,"SPIRIT OF TEXAS BANK, SSB",625 UNIVERSITY DRIVE EAST ,COLLEGE STATION,TX,778401803,41,2922521
30/09/2020,261146,8120,0,0,83906888,"MAGNOLIA BANK, INC",4910 L&N TURNPIKE ROAD ,MAGNOLIA,KY,42757,41,400460
30/09/2020,261360,16753,0,0,113112995,CITIZENS STATE BANK,155 8TH STREET ,SOMERVILLE,TX,77879,51,732851
30/09/2020,261940,3869,0,0,82905505,ANSTAFF BANK,100 FIRST NATIONAL AVENUE ,GREEN FOREST,AR,72638,51,824685
30/09/2020,262059,2326,0,0,103102892,AVB BANK,322 SOUTH MAIN STREET ,BROKEN ARROW,OK,74012,51,443176
30/09/2020,262237,21784,0,12916,61202452,FIRST PORT CITY BANK,400 WEST SHOTWELL STREET ,BAINBRIDGE,GA,39819,51,298748
30/09/2020,262358,9967,0,0,111909210,AMERICAN STATE BANK,102 FRONT STREET ,ARP,TX,75750,51,503264
30/09/2020,262741,12869,0,0,83902316,FARMERS BANK & TRUST COMPANY,201 SOUTH MAIN STREET ,MARION,KY,42064,51,423662
30/09/2020,262844,12814,0,0,75908658,PEOPLES STATE BANK,301 EAST BLACKHAWK AVENUE ,PRAIRIE DU CHIEN,WI,53821,51,875856
30/09/2020,262956,15165,0,0,91103181,PEOPLES STATE BANK OF MUNISING,100 E. SUPERIOR ,MUNISING,MI,49862,51,175479
30/09/2020,263243,21247,0,0,83901113,"FIRST KENTUCKY BANK, INC.",223 SOUTH SIXTH STREET ,MAYFIELD,KY,42066,41,483600
30/09/2020,263627,6725,5635,0,44206475,"FIRST NATIONAL BANK OF WAVERLY, THE",107 NORTH MARKET STREET ,WAVERLY,OH,45690,51,170352
30/09/2020,264455,15206,0,0,111921777,FIRST STATE BANK,130 EAST CORSICANA STREET ,ATHENS,TX,757512502,51,532880
30/09/2020,264772,32551,708433,8433,211075086,RADIUS BANK,1 HARBOR STREET STE 201 ,BOSTON,MA,2210,41,2186558
30/09/2020,265340,12163,0,0,83905546,"FARMERS BANK OF MILTON, THE",41 FERRY STREET ,MILTON,KY,40045,51,281027
30/09/2020,265407,18012,0,10780,211770271,BANK OF NEW HAMPSHIRE,62 PLEASANT STREET ,LACONIA,NH,3246,51,1984247
30/09/2020,265452,18165,0,0,101109321,"STOCKGROWERS STATE BANK, THE",3RD & MAIN ,MAPLE HILL,KS,66507,51,89302
30/09/2020,265676,31545,0,0,284373838,CENTRAL BANK,485 WAYNE ROAD ,SAVANNAH,TN,38372,51,112279
30/09/2020,266066,26219,18609,0,111315794,FIRST NATIONAL BANK,729 W 7TH ,SPEARMAN,TX,790810337,51,245827
30/09/2020,266244,12706,0,0,81006395,STATE BANK,885 NORTH ILLINOIS ROUTE 3 ,WATERLOO,IL,62298,51,229085
30/09/2020,266253,4061,0,0,103102368,ACB BANK,323 SOUTH GRAND ,CHEROKEE,OK,73728,51,125811
30/09/2020,266271,28330,23253,0,291070001,TCF NATIONAL BANK,2508 SOUTH LOUISE AVENUE ,SIOUX FALLS,SD,57106,31,
30/09/2020,266655,5405,0,0,104901717,FIRST BANK AND TRUST OF FULLERTON,230 BROADWAY ,FULLERTON,NE,68638,51,98326
30/09/2020,266851,14056,0,0,81914131,FARMERS AND MERCHANTS BANK OF ST. CLAIR,530 SOUTH MAIN STREET ,SAINT CLAIR,MO,63077,51,253934
30/09/2020,266945,292,0,0,83902581,MONTICELLO BANKING COMPANY,50 NORTH MAIN STREET ,MONTICELLO,KY,42633,51,899262
30/09/2020,267652,16656,0,0,91916527,SECURITY STATE BANK OF AITKIN,402 MINNESOTA AVENUE NORTH ,AITKIN,MN,56431,51,114912
30/09/2020,268006,18013,0,0,211770213,MASCOMA BANK,67 NORTH PARK STREET ,LEBANON,NH,3766,41,2226587
