Reporting Period,ID RSSD,UBPR2746
6/30/2022 11:59:59 PM,481748,0
6/30/2022 11:59:59 PM,481944,0
6/30/2022 11:59:59 PM,482053,0
6/30/2022 11:59:59 PM,482156,0
6/30/2022 11:59:59 PM,482370,0
6/30/2022 11:59:59 PM,482446,0
6/30/2022 11:59:59 PM,483274,0
6/30/2022 11:59:59 PM,483537,0
6/30/2022 11:59:59 PM,483751,0
6/30/2022 11:59:59 PM,484057,0
6/30/2022 11:59:59 PM,484141,0
6/30/2022 11:59:59 PM,484776,0
6/30/2022 11:59:59 PM,485054,0
6/30/2022 11:59:59 PM,485139,0
6/30/2022 11:59:59 PM,485214,0
6/30/2022 11:59:59 PM,485456,4705
6/30/2022 11:59:59 PM,485559,292556
6/30/2022 11:59:59 PM,487142,0
6/30/2022 11:59:59 PM,487357,0
6/30/2022 11:59:59 PM,487843,0
6/30/2022 11:59:59 PM,488318,0
6/30/2022 11:59:59 PM,488420,0
6/30/2022 11:59:59 PM,488653,0
6/30/2022 11:59:59 PM,488756,0
6/30/2022 11:59:59 PM,489155,0
6/30/2022 11:59:59 PM,489249,0
6/30/2022 11:59:59 PM,489548,0
6/30/2022 11:59:59 PM,489623,0
6/30/2022 11:59:59 PM,490179,0
6/30/2022 11:59:59 PM,490348,0
6/30/2022 11:59:59 PM,490450,0
6/30/2022 11:59:59 PM,490843,0
6/30/2022 11:59:59 PM,490955,0
6/30/2022 11:59:59 PM,491224,687982
6/30/2022 11:59:59 PM,491402,0
6/30/2022 11:59:59 PM,491653,0
6/30/2022 11:59:59 PM,491934,0
6/30/2022 11:59:59 PM,492650,0
6/30/2022 11:59:59 PM,492810,0
6/30/2022 11:59:59 PM,493077,0
6/30/2022 11:59:59 PM,493152,365
6/30/2022 11:59:59 PM,493741,0
6/30/2022 11:59:59 PM,493844,52743
6/30/2022 11:59:59 PM,494261,401942
6/30/2022 11:59:59 PM,494654,0
6/30/2022 11:59:59 PM,495419,0
6/30/2022 11:59:59 PM,495558,2432
6/30/2022 11:59:59 PM,496434,1617
6/30/2022 11:59:59 PM,496845,0
6/30/2022 11:59:59 PM,496957,0
6/30/2022 11:59:59 PM,497039,0
6/30/2022 11:59:59 PM,497404,711952
6/30/2022 11:59:59 PM,497570,0
6/30/2022 11:59:59 PM,497655,154
6/30/2022 11:59:59 PM,497851,0
6/30/2022 11:59:59 PM,497954,13563
6/30/2022 11:59:59 PM,498148,0
6/30/2022 11:59:59 PM,498317,0
6/30/2022 11:59:59 PM,498362,0
6/30/2022 11:59:59 PM,498456,0
6/30/2022 11:59:59 PM,498531,0
6/30/2022 11:59:59 PM,498625,0
6/30/2022 11:59:59 PM,498942,0
6/30/2022 11:59:59 PM,499154,0
6/30/2022 11:59:59 PM,499453,0
6/30/2022 11:59:59 PM,499501,0
6/30/2022 11:59:59 PM,499743,0
6/30/2022 11:59:59 PM,499752,0
6/30/2022 11:59:59 PM,499855,7804
6/30/2022 11:59:59 PM,500256,0
6/30/2022 11:59:59 PM,500658,0
6/30/2022 11:59:59 PM,501105,7188621
6/30/2022 11:59:59 PM,501132,0
6/30/2022 11:59:59 PM,501459,0
6/30/2022 11:59:59 PM,501655,0
6/30/2022 11:59:59 PM,501767,0
6/30/2022 11:59:59 PM,501815,0
6/30/2022 11:59:59 PM,502111,2017
6/30/2022 11:59:59 PM,502447,0
6/30/2022 11:59:59 PM,502559,0
6/30/2022 11:59:59 PM,502652,0
6/30/2022 11:59:59 PM,502746,0
6/30/2022 11:59:59 PM,502849,0
6/30/2022 11:59:59 PM,503547,0
6/30/2022 11:59:59 PM,503640,0
6/30/2022 11:59:59 PM,504142,0
6/30/2022 11:59:59 PM,504311,0
6/30/2022 11:59:59 PM,504535,0
6/30/2022 11:59:59 PM,504647,0
6/30/2022 11:59:59 PM,504713,14417928
6/30/2022 11:59:59 PM,505550,126
6/30/2022 11:59:59 PM,505916,4004
6/30/2022 11:59:59 PM,506922,100
6/30/2022 11:59:59 PM,507068,133697
6/30/2022 11:59:59 PM,507152,0
6/30/2022 11:59:59 PM,507349,0
6/30/2022 11:59:59 PM,507509,0
6/30/2022 11:59:59 PM,508270,0
6/30/2022 11:59:59 PM,508346,0
6/30/2022 11:59:59 PM,508355,0
6/30/2022 11:59:59 PM,509811,650
6/30/2022 11:59:59 PM,509857,0
6/30/2022 11:59:59 PM,509950,16065
6/30/2022 11:59:59 PM,510330,0
6/30/2022 11:59:59 PM,510648,0
6/30/2022 11:59:59 PM,510871,0
6/30/2022 11:59:59 PM,510938,0
6/30/2022 11:59:59 PM,510947,0
6/30/2022 11:59:59 PM,511832,2702
6/30/2022 11:59:59 PM,513256,0
6/30/2022 11:59:59 PM,513322,0
6/30/2022 11:59:59 PM,513340,0
6/30/2022 11:59:59 PM,513546,0
6/30/2022 11:59:59 PM,513854,0
6/30/2022 11:59:59 PM,513920,0
6/30/2022 11:59:59 PM,514048,0
6/30/2022 11:59:59 PM,514057,0
6/30/2022 11:59:59 PM,514066,22447
6/30/2022 11:59:59 PM,514132,86
6/30/2022 11:59:59 PM,514356,0
6/30/2022 11:59:59 PM,514655,0
6/30/2022 11:59:59 PM,514936,0
6/30/2022 11:59:59 PM,515979,0
6/30/2022 11:59:59 PM,516154,0
6/30/2022 11:59:59 PM,516855,0
6/30/2022 11:59:59 PM,516873,0
6/30/2022 11:59:59 PM,517049,15000
6/30/2022 11:59:59 PM,517357,0
6/30/2022 11:59:59 PM,517441,0
6/30/2022 11:59:59 PM,517674,0
6/30/2022 11:59:59 PM,518037,0
6/30/2022 11:59:59 PM,518176,0
6/30/2022 11:59:59 PM,518354,0
6/30/2022 11:59:59 PM,518877,0
6/30/2022 11:59:59 PM,519146,0
6/30/2022 11:59:59 PM,519360,0
6/30/2022 11:59:59 PM,519445,0
6/30/2022 11:59:59 PM,519874,0
6/30/2022 11:59:59 PM,520003,0
6/30/2022 11:59:59 PM,520423,0
6/30/2022 11:59:59 PM,520777,0
6/30/2022 11:59:59 PM,521064,0
6/30/2022 11:59:59 PM,521158,0
6/30/2022 11:59:59 PM,521970,0
6/30/2022 11:59:59 PM,522034,0
6/30/2022 11:59:59 PM,522454,0
6/30/2022 11:59:59 PM,522605,0
6/30/2022 11:59:59 PM,522669,0
6/30/2022 11:59:59 PM,522753,308
6/30/2022 11:59:59 PM,522847,0
6/30/2022 11:59:59 PM,523161,0
6/30/2022 11:59:59 PM,524579,0
6/30/2022 11:59:59 PM,524757,0
6/30/2022 11:59:59 PM,524766,0
6/30/2022 11:59:59 PM,524953,0
6/30/2022 11:59:59 PM,524971,0
6/30/2022 11:59:59 PM,525053,4389
6/30/2022 11:59:59 PM,525549,7014
6/30/2022 11:59:59 PM,526452,271
6/30/2022 11:59:59 PM,526519,0
6/30/2022 11:59:59 PM,526854,0
6/30/2022 11:59:59 PM,527057,0
6/30/2022 11:59:59 PM,527178,851
6/30/2022 11:59:59 PM,527600,0
6/30/2022 11:59:59 PM,527749,0
6/30/2022 11:59:59 PM,527954,79285
6/30/2022 11:59:59 PM,528102,0
6/30/2022 11:59:59 PM,528241,0
6/30/2022 11:59:59 PM,528849,8282
6/30/2022 11:59:59 PM,528960,45203
6/30/2022 11:59:59 PM,529275,0
6/30/2022 11:59:59 PM,529341,0
6/30/2022 11:59:59 PM,529659,0
6/30/2022 11:59:59 PM,529958,0
6/30/2022 11:59:59 PM,530655,0
6/30/2022 11:59:59 PM,530851,12
6/30/2022 11:59:59 PM,531157,0
6/30/2022 11:59:59 PM,531250,0
6/30/2022 11:59:59 PM,532042,0
6/30/2022 11:59:59 PM,532453,0
6/30/2022 11:59:59 PM,532752,0
6/30/2022 11:59:59 PM,533124,1596
6/30/2022 11:59:59 PM,533227,2888
6/30/2022 11:59:59 PM,533535,0
6/30/2022 11:59:59 PM,534073,0
6/30/2022 11:59:59 PM,534242,0
6/30/2022 11:59:59 PM,534466,0
6/30/2022 11:59:59 PM,534756,0
6/30/2022 11:59:59 PM,534859,0
6/30/2022 11:59:59 PM,534877,0
6/30/2022 11:59:59 PM,535034,0
6/30/2022 11:59:59 PM,535575,0
6/30/2022 11:59:59 PM,535753,25966
6/30/2022 11:59:59 PM,535931,1552
6/30/2022 11:59:59 PM,535940,0
6/30/2022 11:59:59 PM,536059,0
6/30/2022 11:59:59 PM,536349,0
6/30/2022 11:59:59 PM,536527,0
6/30/2022 11:59:59 PM,536554,0
6/30/2022 11:59:59 PM,536853,0
6/30/2022 11:59:59 PM,537243,0
6/30/2022 11:59:59 PM,537449,8825
6/30/2022 11:59:59 PM,537551,20
6/30/2022 11:59:59 PM,537560,0
6/30/2022 11:59:59 PM,538222,0
6/30/2022 11:59:59 PM,538473,0
6/30/2022 11:59:59 PM,538754,651
6/30/2022 11:59:59 PM,538802,0
6/30/2022 11:59:59 PM,538950,0
6/30/2022 11:59:59 PM,539032,0
6/30/2022 11:59:59 PM,539340,0
6/30/2022 11:59:59 PM,539377,0
6/30/2022 11:59:59 PM,539452,0
6/30/2022 11:59:59 PM,539872,1004
6/30/2022 11:59:59 PM,540056,0
6/30/2022 11:59:59 PM,540542,890
6/30/2022 11:59:59 PM,540551,34665
6/30/2022 11:59:59 PM,540739,0
6/30/2022 11:59:59 PM,540775,0
6/30/2022 11:59:59 PM,540850,0
6/30/2022 11:59:59 PM,541101,1018000
6/30/2022 11:59:59 PM,541231,0
6/30/2022 11:59:59 PM,541307,0
6/30/2022 11:59:59 PM,541642,0
6/30/2022 11:59:59 PM,541754,175
6/30/2022 11:59:59 PM,541857,0
6/30/2022 11:59:59 PM,542153,0
6/30/2022 11:59:59 PM,542340,0
6/30/2022 11:59:59 PM,542528,0
6/30/2022 11:59:59 PM,542667,0
6/30/2022 11:59:59 PM,542854,0
6/30/2022 11:59:59 PM,543262,0
6/30/2022 11:59:59 PM,543459,0
6/30/2022 11:59:59 PM,543945,0
6/30/2022 11:59:59 PM,544335,0
6/30/2022 11:59:59 PM,544447,0
6/30/2022 11:59:59 PM,544652,0
6/30/2022 11:59:59 PM,544951,0
6/30/2022 11:59:59 PM,545604,0
6/30/2022 11:59:59 PM,546003,0
6/30/2022 11:59:59 PM,546320,40
6/30/2022 11:59:59 PM,546535,0
6/30/2022 11:59:59 PM,546544,0
6/30/2022 11:59:59 PM,547251,0
6/30/2022 11:59:59 PM,547550,0
6/30/2022 11:59:59 PM,547840,30701
6/30/2022 11:59:59 PM,548052,336
6/30/2022 11:59:59 PM,548267,0
6/30/2022 11:59:59 PM,548351,5273
6/30/2022 11:59:59 PM,548472,0
6/30/2022 11:59:59 PM,548771,0
6/30/2022 11:59:59 PM,548829,0
6/30/2022 11:59:59 PM,549862,0
6/30/2022 11:59:59 PM,550279,0
6/30/2022 11:59:59 PM,550354,0
6/30/2022 11:59:59 PM,550448,0
6/30/2022 11:59:59 PM,550635,0
6/30/2022 11:59:59 PM,550653,0
6/30/2022 11:59:59 PM,550952,0
6/30/2022 11:59:59 PM,551016,0
6/30/2022 11:59:59 PM,552059,0
6/30/2022 11:59:59 PM,552161,0
6/30/2022 11:59:59 PM,552545,0
6/30/2022 11:59:59 PM,552956,600
6/30/2022 11:59:59 PM,552974,0
6/30/2022 11:59:59 PM,553038,0
6/30/2022 11:59:59 PM,553926,0
6/30/2022 11:59:59 PM,553944,0
6/30/2022 11:59:59 PM,554268,0
6/30/2022 11:59:59 PM,554343,24188
6/30/2022 11:59:59 PM,554857,0
6/30/2022 11:59:59 PM,555256,0
6/30/2022 11:59:59 PM,556011,0
6/30/2022 11:59:59 PM,556459,0
6/30/2022 11:59:59 PM,556815,7501
6/30/2022 11:59:59 PM,556936,0
6/30/2022 11:59:59 PM,557317,0
6/30/2022 11:59:59 PM,557438,0
6/30/2022 11:59:59 PM,557858,2892
6/30/2022 11:59:59 PM,559179,0
6/30/2022 11:59:59 PM,560214,0
6/30/2022 11:59:59 PM,560353,0
6/30/2022 11:59:59 PM,560438,0
6/30/2022 11:59:59 PM,560830,0
6/30/2022 11:59:59 PM,561145,0
6/30/2022 11:59:59 PM,561574,5736
6/30/2022 11:59:59 PM,561659,221
6/30/2022 11:59:59 PM,561864,0
6/30/2022 11:59:59 PM,562058,0
6/30/2022 11:59:59 PM,563233,0
6/30/2022 11:59:59 PM,563336,0
6/30/2022 11:59:59 PM,563457,0
6/30/2022 11:59:59 PM,563934,0
6/30/2022 11:59:59 PM,564052,0
6/30/2022 11:59:59 PM,564324,0
6/30/2022 11:59:59 PM,564463,0
6/30/2022 11:59:59 PM,564557,7763
6/30/2022 11:59:59 PM,564678,0
6/30/2022 11:59:59 PM,564838,0
6/30/2022 11:59:59 PM,564977,0
6/30/2022 11:59:59 PM,565143,9301
6/30/2022 11:59:59 PM,565170,0
6/30/2022 11:59:59 PM,565536,638
6/30/2022 11:59:59 PM,565750,10558
6/30/2022 11:59:59 PM,565844,0
6/30/2022 11:59:59 PM,566056,0
6/30/2022 11:59:59 PM,566243,0
6/30/2022 11:59:59 PM,567240,0
6/30/2022 11:59:59 PM,567679,0
6/30/2022 11:59:59 PM,567736,0
6/30/2022 11:59:59 PM,568126,0
6/30/2022 11:59:59 PM,568135,0
6/30/2022 11:59:59 PM,568359,0
6/30/2022 11:59:59 PM,568377,0
6/30/2022 11:59:59 PM,568470,0
6/30/2022 11:59:59 PM,568939,2259
6/30/2022 11:59:59 PM,570558,0
6/30/2022 11:59:59 PM,570651,0
6/30/2022 11:59:59 PM,571135,0
6/30/2022 11:59:59 PM,571265,247
6/30/2022 11:59:59 PM,571920,0
6/30/2022 11:59:59 PM,571957,0
6/30/2022 11:59:59 PM,572347,0
6/30/2022 11:59:59 PM,572374,54224
6/30/2022 11:59:59 PM,572459,319
6/30/2022 11:59:59 PM,572655,0
6/30/2022 11:59:59 PM,573036,0
6/30/2022 11:59:59 PM,573335,674
6/30/2022 11:59:59 PM,574079,0
6/30/2022 11:59:59 PM,574949,0
6/30/2022 11:59:59 PM,574976,302
6/30/2022 11:59:59 PM,575133,10
6/30/2022 11:59:59 PM,575254,0
6/30/2022 11:59:59 PM,575348,0
6/30/2022 11:59:59 PM,575375,0
6/30/2022 11:59:59 PM,575759,0
6/30/2022 11:59:59 PM,575834,10112
6/30/2022 11:59:59 PM,576354,0
6/30/2022 11:59:59 PM,576578,0
6/30/2022 11:59:59 PM,576608,0
6/30/2022 11:59:59 PM,576644,0
6/30/2022 11:59:59 PM,576952,0
6/30/2022 11:59:59 PM,577128,0
6/30/2022 11:59:59 PM,577137,4000
6/30/2022 11:59:59 PM,577230,0
6/30/2022 11:59:59 PM,578116,0
6/30/2022 11:59:59 PM,578237,0
6/30/2022 11:59:59 PM,578255,0
6/30/2022 11:59:59 PM,578554,0
6/30/2022 11:59:59 PM,578741,0
6/30/2022 11:59:59 PM,578862,0
6/30/2022 11:59:59 PM,579140,0
6/30/2022 11:59:59 PM,579319,0
6/30/2022 11:59:59 PM,579364,0
6/30/2022 11:59:59 PM,579636,0
6/30/2022 11:59:59 PM,580155,0
6/30/2022 11:59:59 PM,580548,0
6/30/2022 11:59:59 PM,580847,0
6/30/2022 11:59:59 PM,580874,0
6/30/2022 11:59:59 PM,581237,0
6/30/2022 11:59:59 PM,581358,0
6/30/2022 11:59:59 PM,582177,16257
6/30/2022 11:59:59 PM,582654,0
6/30/2022 11:59:59 PM,582878,0
6/30/2022 11:59:59 PM,582953,0
6/30/2022 11:59:59 PM,582971,1582
6/30/2022 11:59:59 PM,583071,0
6/30/2022 11:59:59 PM,583268,0
6/30/2022 11:59:59 PM,583352,0
6/30/2022 11:59:59 PM,583754,5004
6/30/2022 11:59:59 PM,583905,0
6/30/2022 11:59:59 PM,584377,0
6/30/2022 11:59:59 PM,584724,0
6/30/2022 11:59:59 PM,584920,222
6/30/2022 11:59:59 PM,585235,0
6/30/2022 11:59:59 PM,585749,0
6/30/2022 11:59:59 PM,586027,0
6/30/2022 11:59:59 PM,586072,0
6/30/2022 11:59:59 PM,586335,169
6/30/2022 11:59:59 PM,586960,0
6/30/2022 11:59:59 PM,587677,609
6/30/2022 11:59:59 PM,587752,0
6/30/2022 11:59:59 PM,587800,304783
6/30/2022 11:59:59 PM,588245,2800
6/30/2022 11:59:59 PM,588348,15934
6/30/2022 11:59:59 PM,588478,0
6/30/2022 11:59:59 PM,589158,0
6/30/2022 11:59:59 PM,589523,0
6/30/2022 11:59:59 PM,589943,70535
6/30/2022 11:59:59 PM,590220,0
6/30/2022 11:59:59 PM,590248,0
6/30/2022 11:59:59 PM,590640,555
6/30/2022 11:59:59 PM,590976,0
6/30/2022 11:59:59 PM,591209,0
6/30/2022 11:59:59 PM,591320,0
6/30/2022 11:59:59 PM,591357,0
6/30/2022 11:59:59 PM,591366,0
6/30/2022 11:59:59 PM,591740,0
6/30/2022 11:59:59 PM,592439,0
6/30/2022 11:59:59 PM,592448,0
6/30/2022 11:59:59 PM,592550,155
6/30/2022 11:59:59 PM,592644,0
6/30/2022 11:59:59 PM,593007,1158
6/30/2022 11:59:59 PM,593052,0
6/30/2022 11:59:59 PM,593249,0
6/30/2022 11:59:59 PM,593333,0
6/30/2022 11:59:59 PM,593771,0
6/30/2022 11:59:59 PM,593940,0
6/30/2022 11:59:59 PM,594433,3232
6/30/2022 11:59:59 PM,594451,30371
6/30/2022 11:59:59 PM,594853,15
6/30/2022 11:59:59 PM,594938,0
6/30/2022 11:59:59 PM,594947,11671
6/30/2022 11:59:59 PM,595270,157939
6/30/2022 11:59:59 PM,595337,0
6/30/2022 11:59:59 PM,595430,1351
6/30/2022 11:59:59 PM,595869,110303
6/30/2022 11:59:59 PM,595944,0
6/30/2022 11:59:59 PM,596062,0
6/30/2022 11:59:59 PM,596156,0
6/30/2022 11:59:59 PM,596277,0
6/30/2022 11:59:59 PM,596455,0
6/30/2022 11:59:59 PM,596642,2693
6/30/2022 11:59:59 PM,596978,0
6/30/2022 11:59:59 PM,597041,0
6/30/2022 11:59:59 PM,597313,0
6/30/2022 11:59:59 PM,597452,0
6/30/2022 11:59:59 PM,597546,0
6/30/2022 11:59:59 PM,597658,0
6/30/2022 11:59:59 PM,598002,0
6/30/2022 11:59:59 PM,598048,0
6/30/2022 11:59:59 PM,598132,0
6/30/2022 11:59:59 PM,598543,0
6/30/2022 11:59:59 PM,599643,0
6/30/2022 11:59:59 PM,599764,1836
6/30/2022 11:59:59 PM,600419,0
6/30/2022 11:59:59 PM,601032,0
6/30/2022 11:59:59 PM,601041,0
6/30/2022 11:59:59 PM,601050,171538
6/30/2022 11:59:59 PM,601153,0
6/30/2022 11:59:59 PM,601416,0
6/30/2022 11:59:59 PM,601443,0
6/30/2022 11:59:59 PM,601658,0
6/30/2022 11:59:59 PM,602048,0
6/30/2022 11:59:59 PM,602543,0
6/30/2022 11:59:59 PM,602842,0
6/30/2022 11:59:59 PM,603232,0
6/30/2022 11:59:59 PM,603540,0
6/30/2022 11:59:59 PM,603559,0
6/30/2022 11:59:59 PM,603755,0
6/30/2022 11:59:59 PM,604024,268
6/30/2022 11:59:59 PM,604033,0
6/30/2022 11:59:59 PM,604547,0
6/30/2022 11:59:59 PM,604640,0
6/30/2022 11:59:59 PM,605571,0
6/30/2022 11:59:59 PM,605610,0
6/30/2022 11:59:59 PM,605656,0
6/30/2022 11:59:59 PM,606046,200399
6/30/2022 11:59:59 PM,606176,0
6/30/2022 11:59:59 PM,606653,0
6/30/2022 11:59:59 PM,607146,18767
6/30/2022 11:59:59 PM,607333,0
6/30/2022 11:59:59 PM,608358,2
6/30/2022 11:59:59 PM,608451,0
6/30/2022 11:59:59 PM,608844,0
6/30/2022 11:59:59 PM,609010,0
6/30/2022 11:59:59 PM,609467,0
6/30/2022 11:59:59 PM,609476,0
6/30/2022 11:59:59 PM,609609,0
6/30/2022 11:59:59 PM,609645,0
6/30/2022 11:59:59 PM,609832,0
6/30/2022 11:59:59 PM,610128,0
6/30/2022 11:59:59 PM,610164,0
6/30/2022 11:59:59 PM,610539,0
6/30/2022 11:59:59 PM,610557,0
6/30/2022 11:59:59 PM,610913,0
6/30/2022 11:59:59 PM,611031,0
6/30/2022 11:59:59 PM,612159,0
6/30/2022 11:59:59 PM,612878,0
6/30/2022 11:59:59 PM,613008,30455
6/30/2022 11:59:59 PM,613156,333
6/30/2022 11:59:59 PM,613343,0
6/30/2022 11:59:59 PM,613400,215
6/30/2022 11:59:59 PM,613558,14936
6/30/2022 11:59:59 PM,613679,0
6/30/2022 11:59:59 PM,613839,0
6/30/2022 11:59:59 PM,613950,0
6/30/2022 11:59:59 PM,613978,0
6/30/2022 11:59:59 PM,614256,0
6/30/2022 11:59:59 PM,614313,0
6/30/2022 11:59:59 PM,614368,0
6/30/2022 11:59:59 PM,614751,0
6/30/2022 11:59:59 PM,614948,0
6/30/2022 11:59:59 PM,615217,0
6/30/2022 11:59:59 PM,615253,0
6/30/2022 11:59:59 PM,615776,0
6/30/2022 11:59:59 PM,615851,0
6/30/2022 11:59:59 PM,615879,0
6/30/2022 11:59:59 PM,615954,0
6/30/2022 11:59:59 PM,616036,0
6/30/2022 11:59:59 PM,616540,0
6/30/2022 11:59:59 PM,617051,0
6/30/2022 11:59:59 PM,617079,0
6/30/2022 11:59:59 PM,617145,12326
6/30/2022 11:59:59 PM,617275,0
6/30/2022 11:59:59 PM,617341,0
6/30/2022 11:59:59 PM,617743,0
6/30/2022 11:59:59 PM,618544,0
6/30/2022 11:59:59 PM,618647,0
6/30/2022 11:59:59 PM,618740,89
6/30/2022 11:59:59 PM,618777,0
6/30/2022 11:59:59 PM,618807,0
6/30/2022 11:59:59 PM,619327,0
6/30/2022 11:59:59 PM,619457,0
6/30/2022 11:59:59 PM,619701,277414
6/30/2022 11:59:59 PM,619859,6887
6/30/2022 11:59:59 PM,619877,0
6/30/2022 11:59:59 PM,621151,0
6/30/2022 11:59:59 PM,621245,0
6/30/2022 11:59:59 PM,621357,0
6/30/2022 11:59:59 PM,621441,0
6/30/2022 11:59:59 PM,622037,0
6/30/2022 11:59:59 PM,622653,0
6/30/2022 11:59:59 PM,622774,0
6/30/2022 11:59:59 PM,623052,0
6/30/2022 11:59:59 PM,623454,0
6/30/2022 11:59:59 PM,623548,0
6/30/2022 11:59:59 PM,623874,0
6/30/2022 11:59:59 PM,624246,0
6/30/2022 11:59:59 PM,624648,0
6/30/2022 11:59:59 PM,624778,0
6/30/2022 11:59:59 PM,624956,0
6/30/2022 11:59:59 PM,625056,293
6/30/2022 11:59:59 PM,625065,0
6/30/2022 11:59:59 PM,625140,0
6/30/2022 11:59:59 PM,625159,5226
6/30/2022 11:59:59 PM,625654,907
6/30/2022 11:59:59 PM,625757,0
6/30/2022 11:59:59 PM,625850,0
6/30/2022 11:59:59 PM,625953,0
6/30/2022 11:59:59 PM,626101,248
6/30/2022 11:59:59 PM,627108,0
6/30/2022 11:59:59 PM,627377,0
6/30/2022 11:59:59 PM,627854,0
6/30/2022 11:59:59 PM,628039,0
6/30/2022 11:59:59 PM,628123,0
6/30/2022 11:59:59 PM,628178,1279
6/30/2022 11:59:59 PM,628356,0
6/30/2022 11:59:59 PM,628552,0
6/30/2022 11:59:59 PM,629148,0
6/30/2022 11:59:59 PM,629353,0
6/30/2022 11:59:59 PM,629522,5
6/30/2022 11:59:59 PM,629746,0
6/30/2022 11:59:59 PM,630041,1723
6/30/2022 11:59:59 PM,630340,0
6/30/2022 11:59:59 PM,630555,3375
6/30/2022 11:59:59 PM,630658,2263
6/30/2022 11:59:59 PM,631039,0
6/30/2022 11:59:59 PM,631150,200
6/30/2022 11:59:59 PM,631178,0
6/30/2022 11:59:59 PM,631422,419
6/30/2022 11:59:59 PM,631570,0
6/30/2022 11:59:59 PM,632410,0
6/30/2022 11:59:59 PM,632607,0
6/30/2022 11:59:59 PM,632858,1494
6/30/2022 11:59:59 PM,633378,0
6/30/2022 11:59:59 PM,633640,0
6/30/2022 11:59:59 PM,634544,0
6/30/2022 11:59:59 PM,634955,0
6/30/2022 11:59:59 PM,634973,0
6/30/2022 11:59:59 PM,635840,0
6/30/2022 11:59:59 PM,635907,0
6/30/2022 11:59:59 PM,636276,0
6/30/2022 11:59:59 PM,636753,0
6/30/2022 11:59:59 PM,636771,0
6/30/2022 11:59:59 PM,637170,0
6/30/2022 11:59:59 PM,637451,58425
6/30/2022 11:59:59 PM,637554,0
6/30/2022 11:59:59 PM,638131,0
6/30/2022 11:59:59 PM,638355,0
6/30/2022 11:59:59 PM,638850,0
6/30/2022 11:59:59 PM,639549,618
6/30/2022 11:59:59 PM,639567,0
6/30/2022 11:59:59 PM,639633,0
6/30/2022 11:59:59 PM,639857,0
6/30/2022 11:59:59 PM,640143,0
6/30/2022 11:59:59 PM,640246,0
6/30/2022 11:59:59 PM,640442,0
6/30/2022 11:59:59 PM,640554,0
6/30/2022 11:59:59 PM,640956,235
6/30/2022 11:59:59 PM,641449,0
6/30/2022 11:59:59 PM,641579,0
6/30/2022 11:59:59 PM,641775,0
6/30/2022 11:59:59 PM,642437,0
6/30/2022 11:59:59 PM,642549,0
6/30/2022 11:59:59 PM,643078,0
6/30/2022 11:59:59 PM,643274,0
6/30/2022 11:59:59 PM,643340,0
6/30/2022 11:59:59 PM,643658,0
6/30/2022 11:59:59 PM,644057,0
6/30/2022 11:59:59 PM,644141,0
6/30/2022 11:59:59 PM,644646,0
6/30/2022 11:59:59 PM,644776,0
6/30/2022 11:59:59 PM,644842,0
6/30/2022 11:59:59 PM,644954,0
6/30/2022 11:59:59 PM,644963,0
6/30/2022 11:59:59 PM,645157,0
6/30/2022 11:59:59 PM,645317,8055
6/30/2022 11:59:59 PM,645465,19332
6/30/2022 11:59:59 PM,645540,0
6/30/2022 11:59:59 PM,645577,0
6/30/2022 11:59:59 PM,645625,3404
6/30/2022 11:59:59 PM,646042,0
6/30/2022 11:59:59 PM,646145,0
6/30/2022 11:59:59 PM,646172,0
6/30/2022 11:59:59 PM,646444,0
6/30/2022 11:59:59 PM,646471,0
6/30/2022 11:59:59 PM,646556,0
6/30/2022 11:59:59 PM,646743,6
6/30/2022 11:59:59 PM,646873,0
6/30/2022 11:59:59 PM,647218,0
6/30/2022 11:59:59 PM,647245,0
6/30/2022 11:59:59 PM,647414,0
6/30/2022 11:59:59 PM,647759,0
6/30/2022 11:59:59 PM,647777,0
6/30/2022 11:59:59 PM,647955,0
6/30/2022 11:59:59 PM,648130,0
6/30/2022 11:59:59 PM,648242,0
6/30/2022 11:59:59 PM,648251,0
6/30/2022 11:59:59 PM,648345,0
6/30/2022 11:59:59 PM,648550,0
6/30/2022 11:59:59 PM,649342,0
6/30/2022 11:59:59 PM,649632,0
6/30/2022 11:59:59 PM,651121,0
6/30/2022 11:59:59 PM,651149,243
6/30/2022 11:59:59 PM,651158,0
6/30/2022 11:59:59 PM,651354,0
6/30/2022 11:59:59 PM,651448,0
6/30/2022 11:59:59 PM,651541,15451
6/30/2022 11:59:59 PM,651756,0
6/30/2022 11:59:59 PM,651859,0
6/30/2022 11:59:59 PM,651952,0
6/30/2022 11:59:59 PM,652043,0
6/30/2022 11:59:59 PM,652070,0
6/30/2022 11:59:59 PM,652874,0
6/30/2022 11:59:59 PM,652959,0
6/30/2022 11:59:59 PM,652977,0
6/30/2022 11:59:59 PM,653134,0
6/30/2022 11:59:59 PM,653433,0
6/30/2022 11:59:59 PM,653611,0
6/30/2022 11:59:59 PM,653778,0
6/30/2022 11:59:59 PM,653947,0
6/30/2022 11:59:59 PM,654047,0
6/30/2022 11:59:59 PM,654300,0
6/30/2022 11:59:59 PM,654579,0
6/30/2022 11:59:59 PM,655530,0
6/30/2022 11:59:59 PM,655839,0
6/30/2022 11:59:59 PM,656032,0
6/30/2022 11:59:59 PM,656377,0
6/30/2022 11:59:59 PM,656470,0
6/30/2022 11:59:59 PM,656658,0
